Report on DOT Significant Rulemakings,,,
,,,
Table of Contents,,,
Federal Aviation Administration,,,
1.ÊAirport Safety Management System,,,
,,,
2.ÊProhibition Against Certain Flights Within the Territory and Airspace of Afghanistan,,,
,,,
3.ÊRegulation Of Flight Operations Conducted By Alaska Guide Pilots,,,
,,,
4.ÊPilot Professional Development,,,
,,,
5.ÊSystem Safety Assessment,,,
,,,
"6.ÊApplying the Flight, Duty, and Rest requirements to Ferry Flights that Follow Domestic, Flag, or Supplemental All-Cargo Operations (Reauthorization)",,,
,,,
7.ÊTransport Airplane Fuel Tank and System Lightning Protection,,,
,,,
"8.ÊApplying the Flight, Duty, and Rest Rules of 14 CFR part 135 to Tail-End Ferry Operations (FAA Reauthorization",,,
,,,
9.ÊPilot Records Database (HR 5900),,,
,,,
10.ÊPilot Biometric Certificates (FAA Reauthorization),,,
,,,
11.ÊAircraft Registration and Airmen Certification Fees,,,
,,,
12.ÊPermanent Requirement for Helicopters to use the New York North Shore Helicopter Route,,,
,,,
13.ÊHelicopter Air Ambulance Pilot Training and Operational Requirements (HAA II) (FAA Reauthorization),,,
,,,
14.ÊRequirements to File Notice of Construction of Meteorological Evaluation Towers and Other Renewable Energy Projects,,,
,,,
15.ÊOrbital Debris Mitigation Methods for Launch Vehicle Upper Stages (Orbital Debris),,,
,,,
16.ÊRegistration and Marking Requirements for Small Unmanned Aircraft,,,
,,,
17.ÊOperations of Small Unmanned Aircraft Over People,,,
,,,
18.ÊUnmanned Aircraft Systems Expanded Operations,,,
,,,
19.ÊExtension of the Prohibition against Certain Flights in the Baghdad (ORBB) Flight Information Region (FIR),,,
,,,
Federal Highway Administration,,,
20.ÊPavement Markings,,,
,,,
21.ÊNational Bridge Inspection Standards (MAP-21),,,
,,,
22.ÊCongestion Mitigation and Air Quality Improvement Program (MAP-21),,,
,,,
23.ÊTribal Transportation Self-Governance Program,,,
,,,
24.ÊCovered Heavy-Duty Tow and Recovery Vehicles,,,
,,,
25.ÊMetropolitan Planning Organization Coordination and Planning Area Reform,,,
,,,
"26.ÊNational Performance Management Measures; Assessing Performance of the National Highway System, Freight Movement on the Interstate System, and Congestion Mitigation and Air Quality Improvement Program",,,
,,,
27.ÊUniform Relocation Assistance and Real Property Acquisition for Federal and Federally-Assisted Programs,,,
,,,
Federal Motor Carrier Safety Administration,,,
28.ÊApplication by Certain Mexico-Domiciled Motor Carriers to Operate Beyond U.S. Municipalities and Commercial Zones on the U.S.-Mexico Border,,,
,,,
29.ÊSafety Monitoring System and Compliance Initiative for Mexico-Domiciled Motor Carriers Operating in the United States,,,
,,,
"30.ÊCertification of Safety Auditors, Safety Investigators, and Safety Inspectors",,,
,,,
31.ÊConsumer Complaint Information,,,
,,,
32.ÊNew Entrant Safety Assurance Process: Implementation of Section 210(b) of the Motor Carrier Safety Improvement Act of 1999,,,
,,,
33.ÊMAP-21 Enhancements and Other Updates to the Unified Registration System,,,
,,,
34.ÊHeavy Vehicle Speed Limiters,,,
,,,
35.ÊAmendments to Motor Carrier Safety Assistance Program,,,
,,,
Federal Railroad Administration,,,
36.ÊRisk Reduction Program,,,
,,,
37.ÊEmergency Escape Breathing Apparatus,,,
,,,
38.ÊHigh-Speed Intercity Passenger Rail (HSIPR) Program; Buy America Program Requirements,,,
,,,
39.ÊPassenger Equipment Safety Standards Amendments,,,
,,,
40.ÊTrain Crew Staffing and Location,,,
,,,
41.ÊLocomotive Recording Devices,,,
,,,
42.ÊTrack Safety Standards; Improving Rail Integrity,,,
,,,
Federal Transit Administration,,,
43.ÊPublic Transportation Agency Safety Plans,,,
,,,
44.ÊProtecting Transit Operators from the Risk of Assaults,,,
,,,
45.ÊMetropolitan Planning Organization Coordination and Planning Area Reform,,,
,,,
National Highway Traffic Safety Administration,,,
46.ÊTire Fuel Efficiency Consumer Information - Part 2,,,
,,,
47.ÊMandatory Event Data Recorder Requirements,,,
,,,
48.ÊHeavy Vehicle Speed Limiters,,,
,,,
49.ÊSound for Hybrid and Electric Vehicles,,,
,,,
50.ÊEstablish Side Impact Performance Requirements for Child Restraint Systems (MAP-21),,,
,,,
51.ÊMotorcoach Rollover Structural Integrity (MAP-21),,,
,,,
52.ÊFMVSS No. 218 and Enforcement Policy Concerning Novelty Helmets,,,
,,,
53.ÊPart 572 Q3s 3-year-old Side Impact Dummy (MAP-21),,,
,,,
"54.ÊConsumer Information on Fuel Economy, Emissions, and Alternative Fuel Usage",,,
,,,
55.ÊAmend Definition of 3-Wheeled Vehicles,,,
,,,
56.ÊUpgrade of LATCH Usability Requirements (MAP-21),,,
,,,
57.ÊUpgrade FMVSS No. 213 for Improved Child Occupant Protection,,,
,,,
58.ÊRear Seat Belt Reminder System,,,
,,,
59.ÊFederal Motor Vehicle Safety Standard (FMVSS) 150 - Vehicle to Vehicle (V2V) Communication,,,
,,,
60.ÊRetroreflective Tape for Single Unit Trucks,,,
,,,
61.ÊRequirements for Importing Motor Vehicles and Motor Vehicle Equipment,,,
,,,
62.Ê49 CFR Part 577 Defect and Noncompliance Notification,,,
,,,
63.ÊPassenger Car and Light Truck Corporate Average Fuel Economy Standards MYs 2022-2025,,,
,,,
64.ÊRevised Regulations for Implementing the 911 Grant Program,,,
,,,
65.ÊRemoving Unnecessary Regulatory Barriers to Automated Safety Technologies,,,
,,,
Office of the Secretary,,,
"66.ÊCarrier-Supplied Medical Oxygen, Service Request Reporting, and Seating Accommodations with Extra Legroom",,,
,,,
67.ÊUse of Mobile Wireless Devices for Voice Calls on Aircraft,,,
,,,
68.ÊReporting Ancillary Airline Passenger Revenues,,,
,,,
69.ÊAccessible In-Flight Entertainment and Accessible Lavatories on Single-Aisle Aircraft,,,
,,,
70.ÊGeographic-Based Hiring Preferences in Administering Federal Awards,,,
,,,
71.ÊTransparency of Airline Ancillary Service Fees,,,
,,,
72.ÊAir Transportation Consumer Protection Requirements for Ticket Agents,,,
,,,
73.ÊTraveling by Air with Service Animals,,,
,,,
Pipeline and Hazardous Materials Safety Administration,,,
74.ÊPipeline Safety: Safety of Hazardous Liquid Pipelines,,,
,,,
75.ÊPipeline Safety: Gas Transmission,,,
,,,
76.ÊPipeline Safety: Issues related to the use of Plastic Pipe in Gas Pipeline Industry (RRR),,,
,,,
77.ÊHazardous Materials: Oil Spill Response Plans and Information Sharing for High-Hazard Flammable Trains,,,
,,,
78.ÊHazardous Materials: Enhanced Safety Provisions for Lithium Batteries Transported by Aircraft,,,
,,,
79.ÊHazardous Materials: Vapor Pressure of Unrefined Petroleum Products and Class 3 Materials,,,
,,,
80.ÊPipeline Safety: Class Location Requirements,,,
,,,
,,,
,,,
Federal Aviation Administration,,,
,,,
,,,
Federal Aviation Administration,,,
1.Ê,,Airport Safety Management System,Red
Popular Title: Airport SMS,,,
RIN 2120-AJ38,,,
Stage: Final Rule,,,
Previous Stage: NPRM: Publication Date 10/07/2010;End of Comment Period 01/05/2011;Extension of Comment Period 12/10/2010; End of Extended of Comment Period 03/07/2011; Extension of Comment Period 03/07/2011; End of Extended of Comment Period 07/05/2011. SNPRM Publication: 07/14/2016; End of SNPRM Comment Period 09/12/2016.,,,
"Abstract: This rulemaking would require certain airport certificate holders to develop, implement, maintain, and adhere to a safety management system (SMS) for its aviation related activities. An SMS is a formalized approach to managing safety by developing an organization-wide safety policy, developing formal methods of identifying hazards, analyzing and mitigating risk, developing methods for ensuring continuous safety improvement, and creating organization-wide safety promotion strategies.",,,
Effects:,,,
,Regulatory Flexibility Act,,
,Information Collection,,
,Peer Review,,
,Foreign,,
Prompting action: Secretarial/Head of Operating Administration Decision,,,
Legal Deadline:Ê,Final rule : 11/05/2012,,
Rulemaking Project Initiated: 07/22/2008,,,
Docket Number: FAA-2010-0997,,,
Dates for Final Rule:,,,
Milestone,Originally,New,Actual
,Scheduled,Projected,Date
,Date,Date,
To OST ,12/08/2017Ê,,
To OMB ,01/09/2018Ê,,
OMB Clearance ,04/09/2018Ê,,
Publication Date ,04/23/2018Ê,,
Explanation for any delay:,N/A ,,
Federal Register Citation for Final Rule: None,,,
,,,
,,,
Federal Aviation Administration,,,
2.Ê,,Prohibition Against Certain Flights Within the Territory and Airspace of Afghanistan,Red
Popular Title: Afghanistan SFAR,,,
RIN 2120-AJ69,,,
Stage: Undetermined,,,
Previous Stage: NPRM: Publication Date 05/26/2010;End of Comment Period 06/10/2010.,,,
"Abstract: This rulemaking would prohibit flight operations below flight level (FL) 160 within the territory and airspace of Afghanistan by all U.S. air carriers; U.S. commercial operators; persons exercising the privileges of a U.S. airman certificate, except if the flight is on behalf of a foreign air carrier; and operators of U.S.-registered aircraft, except when such operators are foreign air carriers. The FAA finds this action necessary to prevent a potential hazard to persons and aircraft engaged in such flight operations.",,,
Effects:,,,
,Foreign,,
Prompting action: Secretarial/Head of Operating Administration Decision,,,
Legal Deadline:Ê,NPRM : 06/10/2011,,
Rulemaking Project Initiated: 01/08/2010,,,
Docket Number: FAA-2010-0289,,,
Dates for Undetermined:,,,
Milestone,Originally,New,Actual
,Scheduled,Projected,Date
,Date,Date,
To OST ,,,
To OMB ,,,
OMB Clearance ,,,
Publication Date ,,,
End of Comment Period ,,,
Explanation for any delay:,N/A ,,
Federal Register Citation for Undetermined: None,,,
,,,
,,,
Federal Aviation Administration,,,
3.Ê,,Regulation Of Flight Operations Conducted By Alaska Guide Pilots,Red
Popular Title: Alaska Guide Pilots,,,
RIN 2120-AJ78,,,
Stage: Undetermined,,,
Previous Stage:None ,,,
"Abstract: The rulemaking would establish regulations concerning Alaska guide pilot operations. The rulemaking would implement Congressional legislation and establish additional safety requirements for the conduct of these operations. The intended effect of this rulemaking is to enhance the level of safety for persons and property transported in Alaska guide pilot operations. In addition, the rulemaking would add a general provision applicable to pilots operating under the general operating and flight rules concerning falsification, reproduction, and alteration of applications, logbooks, reports, or records. This rulemaking is a statutory mandate under section 732 of the Wendell H. Ford Aviation Investment and Reform Act for the 21st Century, (Pub. Law 106-181).",,,
Effects:,,,
,Regulatory Flexibility Act,,
,Information Collection,,
Prompting action: Statute,,,
Legal Deadline:ÊNone,,,
Rulemaking Project Initiated: 05/04/2010,,,
Docket Number: ,,,
Dates for Undetermined:,,,
Milestone,Originally,New,Actual
,Scheduled,Projected,Date
,Date,Date,
To OST ,,,
To OMB ,,,
OMB Clearance ,,,
Publication Date ,,,
End of Comment Period ,,,
Explanation for any delay:,"Other, higher priorities",,
Federal Register Citation for Undetermined: None,,,
,,,
,,,
Federal Aviation Administration,,,
4.Ê,,Pilot Professional Development,Red
Popular Title: Pilot Professional Development,,,
RIN 2120-AJ87,,,
Stage: Final Rule,,,
Previous Stage: None NPRM: Publication Approved 09/21/2016;Publication Date 10/07/2016;End of Comment Period 01/05/2017.,,,
"Abstract: This rulemaking would amend the regulations for air carrier training programs under part 121. The action is necessary to ensure that air carriers establish or modify training programs to address mentoring, leadership and professional development of flight crewmembers in part 121 operations. This rulemaking is required by the Airline Safety and Federal Aviation Administration Act of 2010.",,,
Effects:,,,
,Information Collection,,
Prompting action: Statute,,,
Legal Deadline:Ê,NPRM : 04/20/2015,,
Rulemaking Project Initiated: 08/01/2010,,,
Docket Number: ,,,
Dates for Final Rule:,,,
Milestone,Originally,New,Actual
,Scheduled,Projected,Date
,Date,Date,
To OST ,01/12/2018Ê,11/30/2017Ê,
To OMB ,02/27/2018Ê,01/17/2018Ê,
OMB Clearance ,05/25/2018Ê,04/17/2018Ê,
Publication Date ,06/12/2018Ê,05/03/2018Ê,
Explanation for any delay:,N/A ,,
Federal Register Citation for Final Rule: None,,,
,,,
,,,
Federal Aviation Administration,,,
5.Ê,,System Safety Assessment,Black
Popular Title: System Safety Assessment,,,
RIN 2120-AJ99,,,
Stage: NPRM,,,
Previous Stage:None ,,,
Abstract: This rulemaking would standardize regulations and guidance for conducting airplane-level safety assessments of various critical systems installed on transport category airplanes. Current differences happened over time as system safety rules and policies were developed independently. This rulemaking would adopt Aviation Rulemaking Advisory Committee recommendations and harmonize with the European Aviation Safety Agency CS-25.,,,
Effects:,,,
,EU,,
,NAFTA,,
,Foreign,,
Prompting action: None,,,
Legal Deadline:ÊNone,,,
Rulemaking Project Initiated: 03/03/2011,,,
Docket Number: ,,,
Dates for NPRM:,,,
Milestone,Originally,New,Actual
,Scheduled,Projected,Date
,Date,Date,
To OST ,,12/05/2017Ê,
To OMB ,,02/02/2018Ê,
OMB Clearance ,,05/04/2018Ê,
Publication Date ,08/06/2012Ê,05/23/2018Ê,
End of Comment Period ,10/04/2012Ê,07/27/2018Ê,
Explanation for any delay:,Additional coordination necessary,,
Federal Register Citation for NPRM: None,,,
,,,
,,,
Federal Aviation Administration,,,
6.Ê,,"Applying the Flight, Duty, and Rest requirements to Ferry Flights that Follow Domestic, Flag, or Supplemental All-Cargo Operations (Reauthorization)",Green
Popular Title: Prohibition of Tail End Ferry in Part 121,,,
RIN 2120-AK22,,,
Stage: NPRM,,,
Previous Stage: NPRM:,,,
"Abstract: This rulemaking would require a flightcrew member who accepts an additional assignment for flying under part 91 from the air carrier or from any other air carrier conducting operations under part 121 or 135 of such title, to apply the period of the additional assignment toward any limitation applicable to the flightcrew member relating to duty periods or flight times. This rule is necessary as it will make part 121 flight, duty, and rest limits applicable to tail-end ferries that follow an all-cargo flight.",,,
Effects:,,,
,Regulatory Flexibility Act,,
,Information Collection,,
Prompting action: Statute,,,
Legal Deadline:Ê,Initiation date : 08/14/2012,,
