Report on DOT Significant Rulemakings,,,
,,,
Table of Contents,,,
Federal Aviation Administration,,,
1.ÊAirport Safety Management System,,,
,,,
2.ÊStudent Pilot Application Requirements (formerly Photo Requirements for Pilot Certificates),,,
,,,
3.ÊOperation and Certification of Small Unmanned Aircraft Systems (sUAS),,,
,,,
4.ÊProhibition Against Certain Flights Within the Territory and Airspace of Afghanistan,,,
,,,
5.ÊRequirement for Wildlife Assessments at Certificated Airports,,,
,,,
6.ÊRegulation Of Flight Operations Conducted By Alaska Guide Pilots,,,
,,,
7.ÊAir Carrier Maintenance Training Program,,,
,,,
8.ÊPilot Professional Development ,,,
,,,
"9.ÊSlot Management and Transparency for LaGuardia Airport, John F. Kennedy International Airport, and Newark Liberty International Airport",,,
,,,
10.ÊExiting Icing Conditions,,,
,,,
11.ÊDrug and Alcohol Testing of Certain Maintenance Provider Employees Located Outside of the United States,,,
,,,
12.ÊProhibition of Tail End Ferry in Part 121 (Reauthorization),,,
,,,
"13.ÊApplying the Flight, Duty, and Rest Rules of 14 CFR part 135 to Tail-End Ferry Operations (FAA Reauthorization",,,
,,,
14.ÊPilot Records Database (HR 5900),,,
,,,
15.ÊPilot Biometric Certificates (FAA Reauthorization),,,
,,,
16.ÊAircraft Registration and Airmen Certification Fees,,,
,,,
17.ÊPermanent Requirement for Helicopters to use the New York North Shore Helicopter Route ,,,
,,,
18.ÊMedical Self-Evaluation for Certain Noncommercial Operations in Lieu of Airman Medical Certification,,,
,,,
19.ÊHelicopter Air Ambulance Pilot Training and Operational Requirements (HAA II) (FAA Reauthorization),,,
,,,
20.ÊProhibition Against Certain Flights Within the Baghdad (ORBB) Flight Information Region (FIR) Amendment,,,
,,,
Federal Highway Administration,,,
21.ÊNational Tunnel Inspection Standards (MAP-21),,,
,,,
22.ÊPavement Markings,,,
,,,
23.ÊNational Goals and Performance Management Measures (MAP-21),,,
,,,
24.ÊHighway Worker Safety (MAP-21),,,
,,,
25.ÊStatewide and Nonmetropolitan Transportation Planning; Metropolitan Transportation Planning (MAP-21),,,
,,,
26.ÊNational Goals and Performance Management Measures (MAP-21),,,
,,,
27.ÊNational Goals and Performance Management Measures (MAP-21),,,
,,,
28.ÊNational Bridge Inspection Standards (MAP-21),,,
,,,
29.ÊHighway Safety Improvement Program (MAP-21),,,
,,,
30.ÊAsset Management Plan (MAP-21),,,
,,,
31.ÊCongestion Mitigation and Air Quality Improvement Program (MAP-21),,,
,,,
32.ÊBuy America (RRR),,,
,,,
Federal Motor Carrier Safety Administration,,,
33.ÊApplication by Certain Mexico-Domiciled Motor Carriers to Operate Beyond U.S. Municipalities and Commercial Zones on the U.S.-Mexico Border,,,
,,,
34.ÊSafety Monitoring System and Compliance Initiative for Mexico-Domiciled Motor Carriers Operating in the United States,,,
,,,
"35.ÊCertification of Safety Auditors, Safety Investigators, and Safety Inspectors",,,
,,,
36.ÊLimitations on the Issuance of Commercial Driver Licenses with a Hazardous Materials Endorsement ,,,
,,,
37.ÊQualifications of Drivers; Diabetes Standard,,,
,,,
38.ÊConsumer Complaint Information,,,
,,,
39.ÊCarrier Safety Fitness Determination ,,,
,,,
40.ÊNew Entrant Safety Assurance Process: Implementation of Section 210(b) of the Motor Carrier Safety Improvement Act of 1999,,,
,,,
41.ÊCommercial Driver's License Drug and Alcohol Clearinghouse (MAP-21),,,
,,,
42.ÊElectronic Logging Devices and Hours of Service Supporting Documents (MAP-21),,,
,,,
43.ÊLease and Interchange of Vehicles; Motor Carriers of Passengers,,,
,,,
44.ÊMAP-21 Enhancements and Other Updates to the Unified Registration System,,,
,,,
45.ÊProhibition of Coercion (MAP-21),,,
,,,
46.ÊHeavy Vehicle Speed Limiters,,,
,,,
47.ÊCommercial DriverÕs License Requirements of MAP-21 and the Military Commercial Driver's License Act of 2012 ,,,
,,,
"48.Ê Financial Responsibility for Motor Carriers, Freight Forwarders, and Brokers ",,,
,,,
Federal Railroad Administration,,,
49.ÊRisk Reduction Program,,,
,,,
50.ÊEmergency Escape Breathing Apparatus,,,
,,,
51.ÊHigh-Speed Rail Corridor Development and Capital Investment Grants to Support Intercity Passenger Rail Service,,,
,,,
52.ÊHigh-Speed Intercity Passenger Rail (HSIPR) Program; Buy America Program Requirements,,,
,,,
53.ÊRailroad System Safety Program,,,
,,,
54.ÊPassenger Equipment Safety Standards; Standards for Alternative Compliance and High-Speed Trainsets,,,
,,,
55.ÊSecurement of Unattended Equipment ,,,
,,,
56.ÊTrain Crew Staffing and Location,,,
,,,
Federal Transit Administration,,,
57.ÊPrivate Sector Participation,,,
,,,
58.ÊTransit Asset Management,,,
,,,
59.ÊStatewide and Nonmetropolitan Transportation Planning; Metropolitan Transportation Planning (MAP-21),,,
,,,
60.ÊBus Testing: Pass/Fail and Safety Criteria (MAP-21),,,
,,,
61.ÊBuy America: Amendments (MAP-21),,,
,,,
62.ÊCore Capacity Projects (MAP-21),,,
,,,
63.ÊNew and Small Start Projects (MAP-21),,,
,,,
64.ÊState Safety Oversight (MAP-21),,,
,,,
65.ÊNational and Public Transportation Safety Plans (MAP-21) and Transit Asset Management,,,
,,,
66.ÊProposed Interim Policy Guidance: Federal Transit Administration Capital Investment Grant Program,,,
,,,
Maritime Administration,,,
67.ÊCargo Preference,,,
,,,
National Highway Traffic Safety Administration,,,
68.ÊTire Fuel Efficiency Consumer Information - Part 2,,,
,,,
69.ÊMandatory Event Data Recorder Requirements ,,,
,,,
70.ÊHeavy Vehicle Speed Limiters ,,,
,,,
71.ÊSound for Hybrid and Electric Vehicles ,,,
,,,
72.ÊEstablish Side Impact Performance Requirements for Child Restraint Systems (MAP-21) ,,,
,,,
73.ÊMotorcoach Rollover Structural Integrity (MAP-21) ,,,
,,,
74.ÊElectronic Stability Control Systems for Heavy Vehicles (MAP-21) ,,,
,,,
75.ÊFMVSS No. 218 and Enforcement Policy Concerning Novelty Helmets,,,
,,,
"76.ÊPart 571 New FMVSS, Lamps and Reflective Devices for Agricultural Equipment (MAP-21)",,,
,,,
77.ÊUniform Procedures for State Highway Safety Programs (MAP-21),,,
,,,
78.ÊRear Seat Belt Reminder System,,,
,,,
79.ÊFuel Efficiency Standards for Medium- and Heavy-Duty Vehicles and Work Trucks: Phase 2,,,
,,,
80.ÊFederal Motor Vehicle Safety Standard (FMVSS) 150 - Vehicle to Vehicle (V2V) Communication,,,
,,,
Office of the Secretary,,,
"81.ÊStowage of Wheelchairs, other Mobility Aids and other Assistive Devices ",,,
,,,
82.ÊAccessibility of Airports ,,,
,,,
83.ÊSmoking of Electronic Cigarettes On Commercial Aircraft,,,
,,,
84.ÊAirline Pricing Transparency and Other Consumer Protection Issues,,,
,,,
"85.ÊCarrier-Supplied Medical Oxygen, Service Animals, Accessible Lavatories on Single-Aisle Aircraft, Service Request Reporting, and Seating Accommodations with Extra Legroom",,,
,,,
86.ÊTransportation Services for Individuals with Disabilities: Over-the-Road Buses (RRR),,,
,,,
87.ÊUse of Mobile Wireless Devices for Voice Calls on Aircraft ,,,
,,,
88.ÊReporting Ancillary Airline Passenger Revenues,,,
,,,
89.ÊAccessible In-Flight Entertainment ,,,
,,,
"90.ÊAdoption of Governmentwide Uniform Administrative Requirements, Cost Principles, and Audit Requirements for Federal Awards",,,
,,,
Pipeline and Hazardous Materials Safety Administration,,,
91.ÊPipeline Safety: Enforcement of State Excavation Damage Laws,,,
,,,
92.ÊHazardous Materials: Safety Requirements for External Product Piping on Cargo Tanks Transporting Flammable Liquids (Wetlines) (MAP-21),,,
,,,
93.ÊPipeline Safety: Safety of On-Shore Liquid Hazardous Pipelines,,,
,,,
94.ÊPipeline Safety: Excess Flow Valves In Applications Other Than Single-Family Residences in Gas Distribution Systems,,,
,,,
95.ÊPipeline Safety: Gas Transmission,,,
,,,
96.ÊHazardous Materials: Enhanced Tank Car Standards and Operational Controls for High-Hazard Flammable Trains,,,
,,,
"97.ÊPipeline Safety: Operator Qualification, Cost Recovery, Accident and Incident Notification, and Other Changes (RRR)",,,
,,,
98.ÊPipeline Safety: Amendments to Parts 192 and 195 to require Valve installation and Minimum Rupture Detection Standards ,,,
,,,
99.ÊHazardous Materials: Review and Update of Rail Carrier Regulations in Part 174,,,
,,,
100.ÊHazardous Materials: Oil Spill Response Plans for High-Hazard Flammable Trains,,,
,,,
,,,
,,,
Federal Aviation Administration,,,
,,,
,,,
Federal Aviation Administration,,,
1.Ê,,Airport Safety Management System,Red
Popular Title: Airport SMS,,,
RIN 2120-AJ38,,,
Stage: SNPRM,,,
Previous Stage: NPRM: Publication Date 10/07/2010;End of Comment Period 01/05/2011;Extension of Comment Period 12/10/2010; End of Extended of Comment Period 03/07/2011; Extension of Comment Period 03/07/2011; End of Extended of Comment Period 07/05/2011. ,,,
Abstract: This rulemaking would require airport operators to institute a safety management system at their airports. This action is necessary to improve safety through conformance with best practices in risk management and promote international harmonization with ICAO standards. The rule is intended to facilitate integration of formal risk management processes within the airport«s day-to-day operations.,,,
Effects:,,,
,Information Collection,,
,Peer Review,,
Prompting action: None,,,
Legal Deadline:Ê,Final rule : 11/05/2012,,
Rulemaking Project Initiated: 07/22/2008,,,
Docket Number: FAA-2010-0997,,,
Dates for SNPRM:,,,
Milestone,Originally,New,Actual
,Scheduled,Projected,Date
,Date,Date,
To OST ,07/22/2013Ê,11/21/2013Ê,11/13/2013Ê
To OMB ,08/23/2013Ê,02/27/2015Ê,
OMB Clearance ,11/25/2013Ê,05/27/2015Ê,
Publication Date ,12/09/2013Ê,06/04/2015Ê,
End of Comment Period ,02/10/2014Ê,08/04/2015Ê,
Explanation for any delay:,Additional coordination necessary,,
Federal Register Citation for SNPRM: None,,,
,,,
,,,
Federal Aviation Administration,,,
2.Ê,,Student Pilot Application Requirements (formerly Photo Requirements for Pilot Certificates),Red
Popular Title: Student Pilot Application Requirements,,,
RIN 2120-AJ42,,,
Stage: Final Rule,,,
Previous Stage: NPRM: Publication Date 11/19/2010; End of Comment Period 02/17/2011,,,
"Abstract: This final rule would require applicants to apply for a student pilot certificate through a Flight Standards District Office, designated pilot examiner, airman certification representative associated with a pilot school, or certified flight instructor. This rulemaking would respond to section 4012 of the Intelligence Reform and Terrorism Prevention Act and facilitates security vetting by the Transportation Security Administration of student pilot applicants prior to certificate issuance. Section 321 of the FAA Modernization and Reform Act of 2012 supersedes section 4022 of the Intelligence Reform and Terrorism Prevention Act, which provided the basis for the proposed rule. The FAA has initiated a new rulemaking (RIN 2120-AK33) to address the new requirements for pilot certificates set forth in section 321.",,,
Effects:,,,
,Information Collection,,
,Privacy,,
Prompting action: Statute,,,
Legal Deadline:Ê,NPRM : 06/17/2012,,
Rulemaking Project Initiated: 09/30/2008,,,
Docket Number: FAA-2010-1127,,,
Dates for Final Rule:,,,
Milestone,Originally,New,Actual
,Scheduled,Projected,Date
,Date,Date,
To OST ,01/11/2012Ê,05/19/2014Ê,05/20/2014Ê
To OMB ,02/13/2012Ê,03/06/2015Ê,
OMB Clearance ,05/14/2012Ê,06/06/2015Ê,
Publication Date ,05/29/2012Ê,06/12/2015Ê,
Explanation for any delay:,Unanticipated issues requiring further analysis,,
Federal Register Citation for Final Rule: None,,,
,,,
,,,
Federal Aviation Administration,,,
3.Ê,,Operation and Certification of Small Unmanned Aircraft Systems (sUAS),Red
Popular Title: Small Unmanned Aircraft,,,
RIN 2120-AJ60,,,
Stage: NPRM,,,
Previous Stage:None ,,,
"Abstract: This rulemaking would adopt specific rules for the operation of small unmanned aircraft systems (sUAS) in the national airspace system. These changes would address small unmanned aircraft registration and marking, certification of their airmen, and operational requirements and limitations in order to increase the safety and efficiency of the national airspace system.",,,
Effects:,,,
,Regulatory Flexibility Act,,
,Information Collection,,
,Privacy,,
,NAFTA,,
,Foreign,,
Prompting action: Statute,,,
Legal Deadline:Ê,"Pub. L. 112-95, sec. 332(b) requires issuance of final rule 18 months after integration plan is submitted to Congress. Integration plan due Feb. 14, 2013; : 08/14/2014",,
Rulemaking Project Initiated: 07/28/2009,,,
Docket Number: ,,,
Dates for NPRM:,,,
Milestone,Originally,New,Actual
,Scheduled,Projected,Date
,Date,Date,
To OST ,01/24/2011Ê,07/28/2014Ê,08/29/2011Ê
Returned to Mode ,,,12/27/2011Ê
Resent to OST ,,12/30/2011Ê,12/30/2011Ê
Resubmitted to OST/2 ,,03/09/2012Ê,03/07/2012Ê
Returned to Mode/2 ,,,03/05/2013Ê
Resubmitted to OST/2 ,,06/30/2014Ê,07/02/2014Ê
To OMB ,02/03/2011Ê,09/18/2014Ê,10/23/2014Ê
OMB Clearance ,03/07/2011Ê,01/23/2015Ê,
Publication Date ,03/10/2011Ê,01/30/2015Ê,
End of Comment Period ,07/14/2011Ê,03/30/2015Ê,
Explanation for any delay:,Unanticipated issues requiring further analysis,,
Federal Register Citation for NPRM: None,,,
,,,
,,,
Federal Aviation Administration,,,
4.Ê,,Prohibition Against Certain Flights Within the Territory and Airspace of Afghanistan,Red
Popular Title: Afghanistan SFAR,,,
RIN 2120-AJ69,,,
Stage: Undetermined,,,
Previous Stage: NPRM: Publication Date 05/26/2010;End of Comment Period 06/10/2010.,,,
