Report on DOT Significant Rulemakings,,,
,,,
Table of Contents,,,
Federal Aviation Administration,,,
1.ÊAirport Safety Management System,,,
,,,
2.ÊOperation and Certification of Small Unmanned Aircraft Systems,,,
,,,
3.ÊProhibition Against Certain Flights Within the Territory and Airspace of Afghanistan,,,
,,,
4.ÊRequirement for Wildlife Assessments at Certificated Airports,,,
,,,
5.ÊRegulation Of Flight Operations Conducted By Alaska Guide Pilots,,,
,,,
6.ÊAir Carrier Maintenance Training Program,,,
,,,
7.ÊPilot Professional Development,,,
,,,
"8.ÊSlot Management and Transparency for LaGuardia Airport, John F. Kennedy International Airport, and Newark Liberty International Airport",,,
,,,
9.ÊDrug and Alcohol Testing of Certain Maintenance Provider Employees Located Outside of the United States,,,
,,,
"10.ÊApplying the Flight, Duty, and Rest requirements to Ferry Flights that Follow Domestic, Flag, or Supplemental All-Cargo Operations (Reauthorization)",,,
,,,
"11.ÊApplying the Flight, Duty, and Rest Rules of 14 CFR part 135 to Tail-End Ferry Operations (FAA Reauthorization",,,
,,,
12.ÊPilot Records Database (HR 5900),,,
,,,
13.ÊPilot Biometric Certificates (FAA Reauthorization),,,
,,,
14.ÊAircraft Registration and Airmen Certification Fees,,,
,,,
15.ÊPermanent Requirement for Helicopters to use the New York North Shore Helicopter Route,,,
,,,
16.ÊMedical Self-Evaluation for Certain Noncommercial Operations in Lieu of Airman Medical Certification,,,
,,,
17.ÊHelicopter Air Ambulance Pilot Training and Operational Requirements (HAA II) (FAA Reauthorization),,,
,,,
"18.ÊRevision of Airworthiness Standards for Normal, Utility, Acrobatic, and Commuter Category Airplanes (RRR)",,,
,,,
19.ÊRequirements to File Notice of Construction of Meteorological Evaluation Towers and Other Renewable Energy Projects,,,
,,,
20.ÊRegistration and Marking Requirements for Small Unmanned Aircraft,,,
,,,
Federal Highway Administration,,,
21.ÊPavement Markings,,,
,,,
22.ÊHighway Worker Safety (MAP-21),,,
,,,
23.ÊNational Goals and Performance Management Measures 2 (MAP-21),,,
,,,
24.ÊNational Goals and Performance Management Measures 3 (MAP-21),,,
,,,
25.ÊNational Bridge Inspection Standards (MAP-21),,,
,,,
26.ÊAsset Management Plan (MAP-21),,,
,,,
27.ÊCongestion Mitigation and Air Quality Improvement Program (MAP-21),,,
,,,
28.ÊBuy America (RRR),,,
,,,
29.ÊTribal Transportation Self-Governance Program,,,
,,,
Federal Motor Carrier Safety Administration,,,
30.ÊApplication by Certain Mexico-Domiciled Motor Carriers to Operate Beyond U.S. Municipalities and Commercial Zones on the U.S.-Mexico Border,,,
,,,
31.ÊSafety Monitoring System and Compliance Initiative for Mexico-Domiciled Motor Carriers Operating in the United States,,,
,,,
"32.ÊCertification of Safety Auditors, Safety Investigators, and Safety Inspectors",,,
,,,
33.ÊLimitations on the Issuance of Commercial Driver Licenses with a Hazardous Materials Endorsement,,,
,,,
34.ÊConsumer Complaint Information,,,
,,,
35.ÊCarrier Safety Fitness Determination,,,
,,,
36.ÊNew Entrant Safety Assurance Process: Implementation of Section 210(b) of the Motor Carrier Safety Improvement Act of 1999,,,
,,,
37.ÊCommercial Driver's License Drug and Alcohol Clearinghouse (MAP-21),,,
,,,
38.ÊMAP-21 Enhancements and Other Updates to the Unified Registration System,,,
,,,
39.ÊHeavy Vehicle Speed Limiters,,,
,,,
40.ÊEntry-Level Driver Training,,,
,,,
"41.ÊFinancial Responsibility for Motor Carriers, Freight Forwarders, and Brokers",,,
,,,
42.ÊState Inspection Programs for Passenger Carrier Vehicles,,,
,,,
43.ÊEvaluation of Safety-Sensitive Personnel for Moderate-to-Severe Obstructive Sleep Apnea,,,
,,,
Federal Railroad Administration,,,
44.ÊRisk Reduction Program,,,
,,,
45.ÊEmergency Escape Breathing Apparatus,,,
,,,
46.ÊHigh-Speed Rail Corridor Development and Capital Investment Grants to Support Intercity Passenger Rail Service,,,
,,,
47.ÊHigh-Speed Intercity Passenger Rail (HSIPR) Program; Buy America Program Requirements,,,
,,,
48.ÊRailroad System Safety Program,,,
,,,
49.ÊPassenger Equipment Safety Standards Amendments (RRR),,,
,,,
50.ÊTrain Crew Staffing and Location,,,
,,,
51.ÊLocomotive Recording Devices,,,
,,,
52.ÊEvaluation of Safety-Sensitive Personnel for Moderate-to-Severe Obstructive Sleep Apnea,,,
,,,
Federal Transit Administration,,,
53.ÊPrivate Sector Participation,,,
,,,
54.ÊTransit Asset Management,,,
,,,
55.ÊStatewide and Nonmetropolitan Transportation Planning; Metropolitan Transportation Planning (MAP-21),,,
,,,
56.ÊBus Testing: Pass/Fail and Safety Criteria (MAP-21),,,
,,,
57.ÊBuy America: Amendments (MAP-21),,,
,,,
58.ÊCore Capacity Projects (MAP-21),,,
,,,
59.ÊNew and Small Start Projects (MAP-21),,,
,,,
60.ÊNational and Public Transportation Safety Plans (MAP-21) and Transit Asset Management,,,
,,,
61.ÊPublic Transportation Agency Safety Plans,,,
,,,
Maritime Administration,,,
62.ÊCargo Preference,,,
,,,
National Highway Traffic Safety Administration,,,
63.ÊTire Fuel Efficiency Consumer Information - Part 2,,,
,,,
64.ÊMandatory Event Data Recorder Requirements,,,
,,,
65.ÊHeavy Vehicle Speed Limiters,,,
,,,
66.ÊSound for Hybrid and Electric Vehicles,,,
,,,
67.ÊEstablish Side Impact Performance Requirements for Child Restraint Systems (MAP-21),,,
,,,
68.ÊMotorcoach Rollover Structural Integrity (MAP-21),,,
,,,
69.ÊFMVSS No. 218 and Enforcement Policy Concerning Novelty Helmets,,,
,,,
70.ÊAmend Definition of 3-Wheeled Vehicles,,,
,,,
71.ÊUniform Procedures for State Highway Safety Programs (MAP-21),,,
,,,
72.ÊRear Seat Belt Reminder System,,,
,,,
73.ÊFuel Efficiency Standards for Medium- and Heavy-Duty Vehicles and Work Trucks: Phase 2,,,
,,,
74.ÊFederal Motor Vehicle Safety Standard (FMVSS) 150 - Vehicle to Vehicle (V2V) Communication,,,
,,,
75.ÊRetroreflective Tape for Single Unit Trucks,,,
,,,
Office of the Secretary,,,
76.ÊAirline Pricing Transparency and Other Consumer Protection Issues,,,
,,,
"77.ÊCarrier-Supplied Medical Oxygen, Service Animals, Accessible Lavatories on Single-Aisle Aircraft, Service Request Reporting, and Seating Accommodations with Extra Legroom",,,
,,,
78.ÊTransportation Services for Individuals with Disabilities: Over-the-Road Buses (RRR),,,
,,,
79.ÊUse of Mobile Wireless Devices for Voice Calls on Aircraft,,,
,,,
80.ÊReporting Ancillary Airline Passenger Revenues,,,
,,,
81.ÊAccessible In-Flight Entertainment,,,
,,,
Pipeline and Hazardous Materials Safety Administration,,,
82.ÊPipeline Safety: Safety of Hazardous Liquid Pipelines,,,
,,,
83.ÊPipeline Safety: Excess Flow Valves In Applications Other Than Single-Family Residences in Gas Distribution Systems,,,
,,,
84.ÊPipeline Safety: Gas Transmission (RRR),,,
,,,
85.ÊPipeline Safety: Amendments to Parts 192 and 195 to require Valve installation and Minimum Rupture Detection Standards,,,
,,,
86.ÊHazardous Materials: Review and Update of Rail Carrier Regulations in Part 174 (RRR),,,
,,,
87.ÊHazardous Materials: Oil Spill Response Plans and Information Sharing for High-Hazard Flammable Trains,,,
,,,
88.ÊHazardous Materials: FAST Act Requirements for Flammable Liquids and Rail Tank Cars,,,
,,,
89.ÊHazardous Materials: Revised Lithium Battery Provisions,,,
,,,
,,,
,,,
Federal Aviation Administration,,,
,,,
,,,
Federal Aviation Administration,,,
1.Ê,,Airport Safety Management System,Red
Popular Title: Airport SMS,,,
RIN 2120-AJ38,,,
Stage: SNPRM,,,
Previous Stage: NPRM: Publication Date 10/07/2010;End of Comment Period 01/05/2011;Extension of Comment Period 12/10/2010; End of Extended of Comment Period 03/07/2011; Extension of Comment Period 03/07/2011; End of Extended of Comment Period 07/05/2011.,,,
"Abstract: This rulemaking would require certain airport certificate holders to develop, implement, maintain, and adhere to a safety management system (SMS) for its aviation related activities. An SMS is a formalized approach to managing safety by developing an organization-wide safety policy, developing formal methods of identifying hazards, analyzing and mitigating risk, developing methods for ensuring continuous safety improvement, and creating organization-wide safety promotion strategies.",,,
Effects:,,,
,Regulatory Flexibility Act,,
,Information Collection,,
,Peer Review,,
,Foreign,,
Prompting action: Secretarial/Head of Operating Administration Decision,,,
Legal Deadline:Ê,Final rule : 11/05/2012,,
Rulemaking Project Initiated: 07/22/2008,,,
Docket Number: FAA-2010-0997,,,
Dates for SNPRM:,,,
Milestone,Originally,New,Actual
,Scheduled,Projected,Date
,Date,Date,
To OST ,07/22/2013Ê,11/21/2013Ê,11/13/2013Ê
To OMB ,08/23/2013Ê,07/24/2015Ê,08/05/2015Ê
OMB Clearance ,11/25/2013Ê,06/06/2016Ê,
Publication Date ,12/09/2013Ê,06/20/2016Ê,
End of Comment Period ,02/10/2014Ê,08/22/2016Ê,
Explanation for any delay:,Additional coordination necessary,,
Federal Register Citation for SNPRM: None,,,
,,,
,,,
Federal Aviation Administration,,,
2.Ê,,Operation and Certification of Small Unmanned Aircraft Systems,Red
Popular Title: Small UAS Rule,,,
RIN 2120-AJ60,,,
Stage: Final Rule,,,
Previous Stage: NPRM Publication: 02/23/2015; C/P End: 04/24/2015 Final Rule: Publication Approved ;Publication Date ;Effective Date .,,,
"Abstract: This rulemaking would allow the commercial operation of small unmanned aircraft systems (small UAS) in the National Airspace System (NAS). These changes would address the operation of small unmanned aircraft systems, certification of their operators, registration of the small unmanned aircraft, and display of registration markings. This action would also find airworthiness certification is not required for small unmanned aircraft system operations subject to this rulemaking.",,,
Effects:,,,
,Regulatory Flexibility Act,,
,Information Collection,,
,Privacy,,
,NAFTA,,
,Foreign,,
Prompting action: Statute,,,
Legal Deadline:Ê,"Pub. L. 112-95, sec. 332(b) requires issuance of final rule 18 months after integration plan is submitted to Congress. Integration plan due Feb. 14, 2013; : 08/14/2014",,
Rulemaking Project Initiated: 07/28/2009,,,
Docket Number: ,,,
Dates for Final Rule:,,,
Milestone,Originally,New,Actual
,Scheduled,Projected,Date
,Date,Date,
To OST ,12/18/2015Ê,03/14/2016Ê,
To OMB ,01/19/2016Ê,03/30/2016Ê,
OMB Clearance ,04/18/2016Ê,06/30/2016Ê,
Publication Date ,04/29/2016Ê,07/14/2016Ê,
Explanation for any delay:,N/A ,,
Federal Register Citation for Final Rule: None,,,
,,,
,,,
Federal Aviation Administration,,,
3.Ê,,Prohibition Against Certain Flights Within the Territory and Airspace of Afghanistan,Red
Popular Title: Afghanistan SFAR,,,
RIN 2120-AJ69,,,
Stage: Undetermined,,,
Previous Stage: NPRM: Publication Date 05/26/2010;End of Comment Period 06/10/2010.,,,
"Abstract: This rulemaking would prohibit flight operations below flight level (FL) 160 within the territory and airspace of Afghanistan by all U.S. air carriers; U.S. commercial operators; persons exercising the privileges of a U.S. airman certificate, except if the flight is on behalf of a foreign air carrier; and operators of U.S.-registered aircraft, except when such operators are foreign air carriers. The FAA finds this action necessary to prevent a potential hazard to persons and aircraft engaged in such flight operations.",,,
Effects:,,,
,Foreign,,
Prompting action: Secretarial/Head of Operating Administration Decision,,,
Legal Deadline:Ê,NPRM : 06/10/2011,,
Rulemaking Project Initiated: 01/08/2010,,,
Docket Number: FAA‰ÛÒ2010‰ÛÒ0289,,,
Dates for Undetermined:,,,
Milestone,Originally,New,Actual
,Scheduled,Projected,Date
,Date,Date,
To OST ,,,
To OMB ,,,
OMB Clearance ,,,
Publication Date ,,,
End of Comment Period ,,,
Explanation for any delay:,N/A ,,
Federal Register Citation for Undetermined: None,,,
,,,
,,,
Federal Aviation Administration,,,
4.Ê,,Requirement for Wildlife Assessments at Certificated Airports,Red
Popular Title: Wildlife Hazard Assessment (WHA),,,
RIN 2120-AJ71,,,
Stage: Undetermined,,,
Previous Stage:None ,,,
"Abstract: This action would require certificated airports to complete a wildlife hazard assessment (WHA) and a wildlife hazard management plan (WHMP). It also would require periodic completion of a WHA, provide an option for continuous wildlife monitoring as an alternative to a periodic WHA, and clarify the requirements for airport wildlife biologists conducting a WHA or implementing a WHMP. This action would improve safety at airports through proactive identification and mitigation of wildlife hazards.",,,
Effects:,,,
,None ,,
Prompting action: Secretarial/Head of Operating Administration Decision,,,
Legal Deadline:ÊNone,,,
Rulemaking Project Initiated: 03/02/2010,,,
Docket Number: ,,,
Dates for Undetermined:,,,
Milestone,Originally,New,Actual
,Scheduled,Projected,Date
,Date,Date,
To OST ,,,
To OMB ,,,
OMB Clearance ,,,
Publication Date ,,,
End of Comment Period ,,,
Explanation for any delay:,Unanticipated issues requiring further analysis,,
Federal Register Citation for Undetermined: None,,,
,,,
,,,
Federal Aviation Administration,,,
5.Ê,,Regulation Of Flight Operations Conducted By Alaska Guide Pilots,Red
Popular Title: Alaska Guide Pilots,,,
RIN 2120-AJ78,,,
Stage: Undetermined,,,
Previous Stage:None ,,,
"Abstract: The rulemaking would establish regulations concerning Alaska guide pilot operations. The rulemaking would implement Congressional legislation and establish additional safety requirements for the conduct of these operations. The intended effect of this rulemaking is to enhance the level of safety for persons and property transported in Alaska guide pilot operations. In addition, the rulemaking would add a general provision applicable to pilots operating under the general operating and flight rules concerning falsification, reproduction, and alteration of applications, logbooks, reports, or records.",,,
Effects:,,,
,Regulatory Flexibility Act,,
,Information Collection,,
Prompting action: Statute,,,
Legal Deadline:ÊNone,,,
Rulemaking Project Initiated: 05/04/2010,,,
Docket Number: ,,,
Dates for Undetermined:,,,
Milestone,Originally,New,Actual
,Scheduled,Projected,Date
,Date,Date,
